UniqueID,Name,StartTime,EndTime,IsAcknowledged,Severity,Asset Name,Asset Category,Asset Class,Avg. Value,Description,DescriptionAlt,Duration,ElementPath,Equipment,Equipment Name,High Limit,Last Value,Last Value Triggered,Low Limit,Limit Low,Limit High,Limit High High,Max. Value,Min. Value,Origin High Limit,Plant Area,Reason,Status,TagNamePI,TextMessage,Trigger High Limit,Trigger Status,Type,Area Authority,Finding,Follow Up Action,Notification SAP,Reported at,Reported by,WEA
09e556dc-9371-11f0-9247-e379c84bdb5e,2025-09-17 09:50:00.000-UTAI4253B-Status-Out of Window (HH),2025/09/17 9:50:00 AM,2025/09/17 9:55:00 AM,False,Critical,AI-4253B,QMI,B,0.204564773657682,Conductivity outlet MBP B,,300,AF Monitoring\Utility\QMI\DA-4204B (MBP B)\UTAI4253B,DA-4204B (MBP B),AI-4253B,0.3,0.292795419692993,0,-99999,-,0.3,0.5,2,0.109353725314397,0.3,Utility,<null>,Out of Window (HH),UTAI4253B,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204B (MBP B)\UTAI4253B | "UTAI4253B" | 2025-09-17 09:50:00.000-UTAI4253B-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
6e878a7f-8bb3-11f0-9247-e379c84bdb5e,2025-09-07 11:00:00.000-UTAI4254C-Status-Out of Window (HH),2025/09/07 11:00:00 AM,2025/09/07 2:10:00 PM,False,Critical,AI-4253C,QMI,B,0.35666396127651,Conductivity outlet MBP C,,11400,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.3,0.592366755008698,0,-99999,-,0.3,0.5,1.57267999649048,-0.179410636425018,0.3,Utility,<null>,-,UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-09-07 11:00:00.000-UTAI4254C-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
aceea993-8b9b-11f0-9247-e379c84bdb5e,2025-09-07 10:30:00.000-ETAI6514B-Status-Out of Window (H),2025/09/07 10:30:00 AM,2025/09/07 1:45:00 PM,False,Warning,AT-651,QMI,A,4.15467263203535,EBR ANALYZER (H2  C1  C2  C3) (Methane; STR-4),,11700,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514B,GB-651,AT-651,4.08,4.10183238983154,0,3.038,3.038,4.08,-,4.28790092468262,4.0710391998291,4.08,Ethylene,<null>,Out of Window (H),ETAI6514B,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514B | "ETAI6514B" | 2025-09-07 10:30:00.000-ETAI6514B-Status-Out of Window (H),0,,Gas Chromatography,,,,,,,
cbde9c54-8b96-11f0-9247-e379c84bdb5e,2025-09-07 10:00:00.000-UTAI4254B-Status-Out of Window (HH),2025/09/07 10:00:00 AM,2025/09/07 1:05:00 PM,False,Critical,AI-4253B,QMI,B,0.434550234028436,Conductivity outlet MBP B,,11100,AF Monitoring\Utility\QMI\DA-4204B (MBP B)\UTAI4254B,DA-4204B (MBP B),AI-4253B,0.3,0.737522423267365,0,-99999,-,0.3,0.5,1.50658559799194,-0.134438574314117,0.3,Utility,<null>,Out of Window (HH),UTAI4254B,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204B (MBP B)\UTAI4254B | "UTAI4254B" | 2025-09-07 10:00:00.000-UTAI4254B-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
6dd3ae1e-8b87-11f0-9247-e379c84bdb5e,2025-09-07 08:05:00.000-ETAI6514C-Status-Out of Window (L),2025/09/07 8:05:00 AM,2025/09/07 5:20:00 PM,False,Warning,AT-651,QMI,A,19.4092035294283,EBR ANALYZER (H2  C1  C2  C3) (Ethylene; STR-4),,33300,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C,GB-651,AT-651,23.46,19.3798313140869,0,19.6,19.6,23.46,-,19.7385063171387,19.0537490844727,23.46,Ethylene,<null>,Out of Window (L),ETAI6514C,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C | "ETAI6514C" | 2025-09-07 08:05:00.000-ETAI6514C-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
c2bb2170-8b7f-11f0-9247-e379c84bdb5e,2025-09-07 07:10:00.000-ETAI6514C-Status-Out of Window (L),2025/09/07 7:10:00 AM,2025/09/07 8:00:00 AM,False,Warning,AT-651,QMI,A,19.4332690900436,EBR ANALYZER (H2  C1  C2  C3) (Ethylene; STR-4),,3000,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C,GB-651,AT-651,23.46,19.3809242248535,0,19.6,19.6,23.46,-,19.7385063171387,19.0537490844727,23.46,Ethylene,<null>,Out of Window (L),ETAI6514C,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C | "ETAI6514C" | 2025-09-07 07:10:00.000-ETAI6514C-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
e01465d4-8b73-11f0-9247-e379c84bdb5e,2025-09-07 05:45:00.000-ETAI6514C-Status-Out of Window (L),2025/09/07 5:45:00 AM,2025/09/07 7:05:00 AM,False,Warning,AT-651,QMI,A,19.4411789076624,EBR ANALYZER (H2  C1  C2  C3) (Ethylene; STR-4),,4800,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C,GB-651,AT-651,23.46,19.4227027893066,0,19.6,19.6,23.46,-,19.7385063171387,19.0537490844727,23.46,Ethylene,<null>,Out of Window (L),ETAI6514C,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C | "ETAI6514C" | 2025-09-07 05:45:00.000-ETAI6514C-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
e5aec440-8b6c-11f0-9247-e379c84bdb5e,2025-09-07 04:55:00.000-ETFC493-Status-Out of Window (H),2025/09/07 4:55:00 AM,2025/09/09 12:30:00 AM,False,Warning,FT-493,IOW,A,550.598042181878,Quench Water to EA-451,,156900,AF Monitoring\Ethylene\IOW\FV-493\ETFC493,FV-493,FT-493,492,496.787170410156,0,370,370,492,800,577.709533691406,470.392639160156,492,Ethylene,<null>,Out of Window (H),ETFC493,Event IOW Occurred - AF Monitoring\Ethylene\IOW\FV-493\ETFC493 | "ETFC493" | 2025-09-07 04:55:00.000-ETFC493-Status-Out of Window (H),0,,Flow,,,,,,,
309d3c07-8b6c-11f0-9247-e379c84bdb5e,2025-09-07 04:50:00.000-ETAI6514C-Status-Out of Window (L),2025/09/07 4:50:00 AM,2025/09/07 5:40:00 AM,False,Warning,AT-651,QMI,A,19.4503157189397,EBR ANALYZER (H2  C1  C2  C3) (Ethylene; STR-4),,3000,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C,GB-651,AT-651,23.46,19.411376953125,0,19.6,19.6,23.46,-,19.7385063171387,19.0537490844727,23.46,Ethylene,<null>,Out of Window (L),ETAI6514C,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C | "ETAI6514C" | 2025-09-07 04:50:00.000-ETAI6514C-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
51415a8c-8b60-11f0-9247-e379c84bdb5e,2025-09-07 03:25:00.000-ETAI6514C-Status-Out of Window (L),2025/09/07 3:25:00 AM,2025/09/07 4:45:00 AM,False,Warning,AT-651,QMI,A,19.4574973694259,EBR ANALYZER (H2  C1  C2  C3) (Ethylene; STR-4),,4800,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C,GB-651,AT-651,23.46,19.4248218536377,0,19.6,19.6,23.46,-,19.7385063171387,19.0537490844727,23.46,Ethylene,<null>,Out of Window (L),ETAI6514C,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C | "ETAI6514C" | 2025-09-07 03:25:00.000-ETAI6514C-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
8230bbed-8b5d-11f0-9247-e379c84bdb5e,2025-09-07 03:05:00.000-ETAI723-Status-Out of Window (H),2025/09/07 3:05:00 AM,2025/09/07 7:25:00 AM,False,Warning,AI-723,IOW,A,9.46279692695802,PH meter daerator,,15600,AF Monitoring\Ethylene\QMI\EG-701\ETAI723,EG-701,AI-723,9.5,9.51451683044434,0,7,7,9.5,-,9.52958679199219,9.34606552124023,9.5,Ethylene,<null>,Out of Window (H),ETAI723,Event IOW Occurred - AF Monitoring\Ethylene\QMI\EG-701\ETAI723 | "ETAI723" | 2025-09-07 03:05:00.000-ETAI723-Status-Out of Window (H),0,,PH meter,,,,,,,
ed84fbc6-8b57-11f0-9247-e379c84bdb5e,2025-09-07 02:25:00.000-ETAI723-Status-Out of Window (H),2025/09/07 2:25:00 AM,2025/09/07 2:45:00 AM,False,Warning,AI-723,IOW,A,9.45320763012713,PH meter daerator,,1200,AF Monitoring\Ethylene\QMI\EG-701\ETAI723,EG-701,AI-723,9.5,9.50199222564697,0,7,7,9.5,-,9.51175403594971,9.34606552124023,9.5,Ethylene,<null>,Out of Window (H),ETAI723,Event IOW Occurred - AF Monitoring\Ethylene\QMI\EG-701\ETAI723 | "ETAI723" | 2025-09-07 02:25:00.000-ETAI723-Status-Out of Window (H),0,,PH meter,,,,,,,
f1b995d7-8b50-11f0-9247-e379c84bdb5e,2025-09-07 01:40:00.000-UTAI4254C-Status-Out of Window (HH),2025/09/07 1:40:00 AM,2025/09/07 4:50:00 AM,False,Critical,AI-4253C,QMI,B,0.346423859702117,Conductivity outlet MBP C,,11400,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.3,0.864733159542084,0,-99999,-,0.3,0.5,1.59941244125366,-0.243740797042847,0.3,Utility,<null>,Out of Window (HH),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-09-07 01:40:00.000-UTAI4254C-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
90c18240-8b48-11f0-9247-e379c84bdb5e,2025-09-07 00:40:00.000-UTAI4254B-Status-Out of Window (HH),2025/09/07 12:40:00 AM,2025/09/07 6:50:00 AM,False,Critical,AI-4253B,QMI,B,0.367453774818055,Conductivity outlet MBP B,,22200,AF Monitoring\Utility\QMI\DA-4204B (MBP B)\UTAI4254B,DA-4204B (MBP B),AI-4253B,0.3,0.589961230754852,0,-99999,-,0.3,0.5,1.50658559799194,-0.281168043613434,0.3,Utility,<null>,Out of Window (HH),UTAI4254B,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204B (MBP B)\UTAI4254B | "UTAI4254B" | 2025-09-07 00:40:00.000-UTAI4254B-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
c5d79771-8b45-11f0-9247-e379c84bdb5e,2025-09-07 00:15:00.000-UTAI4254C-Status-Out of Window (H),2025/09/07 12:15:00 AM,2025/09/07 12:25:00 AM,False,Warning,AI-4253C,QMI,B,0.231468780590616,Conductivity outlet MBP C,,600,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.3,0.360156208276749,0,-99999,-,0.3,0.5,1.59941244125366,-0.365664660930634,0.3,Utility,<null>,Out of Window (H),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-09-07 00:15:00.000-UTAI4254C-Status-Out of Window (H),0,,Conductivity Meter,,,,,,,
fd4675c4-8b42-11f0-9247-e379c84bdb5e,2025-09-06 23:55:00.000-UTAI4254C-Status-Out of Window (H),2025/09/06 11:55:00 PM,2025/09/07 12:05:00 AM,False,Warning,AI-4253C,QMI,B,0.227617298517657,Conductivity outlet MBP C,,600,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.3,0.414389997720718,0,-99999,-,0.3,0.5,1.59941244125366,-0.365664660930634,0.3,Utility,<null>,Out of Window (H),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-09-06 23:55:00.000-UTAI4254C-Status-Out of Window (H),0,,Conductivity Meter,,,,,,,
e1c54ff3-8b40-11f0-9247-e379c84bdb5e,2025-09-06 23:40:00.000-ETAI723-Status-Out of Window (H),2025/09/06 11:40:00 PM,2025/09/06 11:50:00 PM,False,Warning,AI-723,IOW,A,9.44634369996904,PH meter daerator,,600,AF Monitoring\Ethylene\QMI\EG-701\ETAI723,EG-701,AI-723,9.5,9.5042610168457,0,7,7,9.5,-,9.51016807556152,9.34606552124023,9.5,Ethylene,<null>,Out of Window (H),ETAI723,Event IOW Occurred - AF Monitoring\Ethylene\QMI\EG-701\ETAI723 | "ETAI723" | 2025-09-06 23:40:00.000-ETAI723-Status-Out of Window (H),0,,PH meter,,,,,,,
4a649c6d-8b3b-11f0-9247-e379c84bdb5e,2025-09-06 23:00:00.000-UTAI4254C-Status-Out of Window (H),2025/09/06 11:00:00 PM,2025/09/06 11:10:00 PM,False,Warning,AI-4253C,QMI,B,0.218308153422514,Conductivity outlet MBP C,,600,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.3,0.16151924431324,0,-99999,-,0.3,0.5,1.59941244125366,-0.365664660930634,0.3,Utility,<null>,Out of Window (H),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-09-06 23:00:00.000-UTAI4254C-Status-Out of Window (H),0,,Conductivity Meter,,,,,,,
848e0d76-8b2a-11f0-9247-e379c84bdb5e,2025-09-06 21:00:00.000-ETAI1094-Status-Out of Window (H),2025/09/06 9:00:00 PM,2025/09/06 9:50:00 PM,False,Warning,AT-109-4,IOW,A,9.99995072913991,FA 129 pH,,3000,AF Monitoring\Ethylene\QMI\BA-109\ETAI1094,BA-109,AT-109-4,10.1,10.1036329269409,0,9,9,10.1,-,10.1082000732422,9.79653777824949,10.1,Ethylene,<null>,Out of Window (H),ETAI1094,Event IOW Occurred - AF Monitoring\Ethylene\QMI\BA-109\ETAI1094 | "ETAI1094" | 2025-09-06 21:00:00.000-ETAI1094-Status-Out of Window (H),0,,pH meter,,,,,,,
bf8b7e9d-8b27-11f0-9247-e379c84bdb5e,2025-09-06 20:40:00.000-ETFC493-Status-Out of Window (H),2025/09/06 8:40:00 PM,2025/09/06 8:50:00 PM,False,Warning,FT-493,IOW,A,525.366586503571,Quench Water to EA-451,,600,AF Monitoring\Ethylene\IOW\FV-493\ETFC493,FV-493,FT-493,492,489.939422607422,0,370,370,492,800,601.363830566406,481.927642822266,492,Ethylene,<null>,Out of Window (H),ETFC493,Event IOW Occurred - AF Monitoring\Ethylene\IOW\FV-493\ETFC493 | "ETFC493" | 2025-09-06 20:40:00.000-ETFC493-Status-Out of Window (H),0,,Flow,,,,,,,
ee7f60b0-8b24-11f0-9247-e379c84bdb5e,2025-09-06 20:20:00.000-ETAI723-Status-Out of Window (H),2025/09/06 8:20:00 PM,2025/09/06 8:30:00 PM,False,Warning,AI-723,IOW,A,9.43060125432481,PH meter daerator,,600,AF Monitoring\Ethylene\QMI\EG-701\ETAI723,EG-701,AI-723,9.5,9.5055980682373,0,7,7,9.5,-,9.51016807556152,9.30213165283203,9.5,Ethylene,<null>,Out of Window (H),ETAI723,Event IOW Occurred - AF Monitoring\Ethylene\QMI\EG-701\ETAI723 | "ETAI723" | 2025-09-06 20:20:00.000-ETAI723-Status-Out of Window (H),0,,PH meter,,,,,,,
234c9bfe-8b22-11f0-9247-e379c84bdb5e,2025-09-06 20:00:00.000-ETAI723-Status-Out of Window (H),2025/09/06 8:00:00 PM,2025/09/06 8:10:00 PM,False,Warning,AI-723,IOW,A,9.42852929276411,PH meter daerator,,600,AF Monitoring\Ethylene\QMI\EG-701\ETAI723,EG-701,AI-723,9.5,9.50201320648193,0,7,7,9.5,-,9.50424003601074,9.30213165283203,9.5,Ethylene,<null>,Out of Window (H),ETAI723,Event IOW Occurred - AF Monitoring\Ethylene\QMI\EG-701\ETAI723 | "ETAI723" | 2025-09-06 20:00:00.000-ETAI723-Status-Out of Window (H),0,,PH meter,,,,,,,
a4fb0035-8b1e-11f0-9247-e379c84bdb5e,2025-09-06 19:35:00.000-ETAI1094-Status-Out of Window (H),2025/09/06 7:35:00 PM,2025/09/06 7:50:00 PM,False,Warning,AT-109-4,IOW,A,9.98082535195669,FA 129 pH,,900,AF Monitoring\Ethylene\QMI\BA-109\ETAI1094,BA-109,AT-109-4,10.1,10.1010541915894,0,9,9,10.1,-,10.1020984649658,9.7964038848877,10.1,Ethylene,<null>,Out of Window (H),ETAI1094,Event IOW Occurred - AF Monitoring\Ethylene\QMI\BA-109\ETAI1094 | "ETAI1094" | 2025-09-06 19:35:00.000-ETAI1094-Status-Out of Window (H),0,,pH meter,,,,,,,
c7ff6ced-8b19-11f0-9247-e379c84bdb5e,2025-09-06 19:00:00.000-ETAI6514C-Status-Out of Window (L),2025/09/06 7:00:00 PM,2025/09/07 3:20:00 AM,False,Warning,AT-651,QMI,A,19.4686477420232,EBR ANALYZER (H2  C1  C2  C3) (Ethylene; STR-4),,30000,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C,GB-651,AT-651,23.46,19.5394248962402,0,19.6,19.6,23.46,-,19.7385063171387,19.0537490844727,23.46,Ethylene,<null>,Out of Window (L),ETAI6514C,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C | "ETAI6514C" | 2025-09-06 19:00:00.000-ETAI6514C-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
aa4d865b-8b17-11f0-9247-e379c84bdb5e,2025-09-06 18:45:00.000-ETAI6514C-Status-Out of Window (L),2025/09/06 6:45:00 PM,2025/09/06 6:55:00 PM,False,Warning,AT-651,QMI,A,19.5299969878416,EBR ANALYZER (H2  C1  C2  C3) (Ethylene; STR-4),,600,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C,GB-651,AT-651,23.46,19.5932388305664,0,19.6,19.6,23.46,-,19.8797828982891,19.0537490844727,23.46,Ethylene,<null>,Out of Window (L),ETAI6514C,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C | "ETAI6514C" | 2025-09-06 18:45:00.000-ETAI6514C-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
e020818f-8ae8-11f0-9247-e379c84bdb5e,2025-09-06 13:15:00.000-UTAI4254C-Status-Out of Window (HH),2025/09/06 1:15:00 PM,2025/09/06 4:20:00 PM,False,Critical,AI-4253C,QMI,B,0.285693610487328,Conductivity outlet MBP C,,11100,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.3,1.2806339263916,0,-99999,-,0.3,0.5,1.59941244125366,-0.365664660930634,0.3,Utility,<null>,Out of Window (HH),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-09-06 13:15:00.000-UTAI4254C-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
7c6d784c-8ae0-11f0-9247-e379c84bdb5e,2025-09-06 12:15:00.000-UTAI4254B-Status-Out of Window (HH),2025/09/06 12:15:00 PM,2025/09/06 3:20:00 PM,False,Critical,AI-4253B,QMI,B,0.489919848457711,Conductivity outlet MBP B,,11100,AF Monitoring\Utility\QMI\DA-4204B (MBP B)\UTAI4254B,DA-4204B (MBP B),AI-4253B,0.3,0.774834811687469,0,-99999,-,0.3,0.5,1.04893219470978,-0.281168043613434,0.3,Utility,<null>,Out of Window (HH),UTAI4254B,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204B (MBP B)\UTAI4254B | "UTAI4254B" | 2025-09-06 12:15:00.000-UTAI4254B-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
433f72d3-8abe-11f0-9247-e379c84bdb5e,2025-09-06 08:05:00.000-ETAI6514C-Status-Out of Window (L),2025/09/06 8:05:00 AM,2025/09/06 6:00:00 PM,False,Warning,AT-651,QMI,A,19.542190501906,EBR ANALYZER (H2  C1  C2  C3) (Ethylene; STR-4),,35700,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C,GB-651,AT-651,23.46,19.5407943725586,0,19.6,19.6,23.46,-,20.039909362793,19.0537490844727,23.46,Ethylene,<null>,Out of Window (L),ETAI6514C,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C | "ETAI6514C" | 2025-09-06 08:05:00.000-ETAI6514C-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
e4eb3250-8aae-11f0-9247-e379c84bdb5e,2025-09-06 06:15:00.000-ETAI6514C-Status-Out of Window (L),2025/09/06 6:15:00 AM,2025/09/06 7:15:00 AM,False,Warning,AT-651,QMI,A,19.7732201689729,EBR ANALYZER (H2  C1  C2  C3) (Ethylene; STR-4),,3600,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C,GB-651,AT-651,23.46,19.5865592956543,0,19.6,19.6,23.46,-,20.0411491394043,19.4746932983398,23.46,Ethylene,<null>,Out of Window (L),ETAI6514C,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C | "ETAI6514C" | 2025-09-06 06:15:00.000-ETAI6514C-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
66558bf2-8aab-11f0-9247-e379c84bdb5e,2025-09-06 05:50:00.000-ETPDI160-Status-Out of Window (H),2025/09/06 5:50:00 AM,2025/09/08 9:55:00 PM,False,Warning,PDI160,IOW,A,0.0561348524367339,Heavy Naphtha Strainer Diff. Pressure,,230700,AF Monitoring\Utility\IOW\EA-110\ETPDI160,EA-110,PDI160,0.05,0.0597163923084736,0,-99999,-,0.05,0.15,0.0598560497164726,0.0273304209113121,0.05,Utility,<null>,Out of Window (H),ETPDI160,Event IOW Occurred - AF Monitoring\Utility\IOW\EA-110\ETPDI160 | "ETPDI160" | 2025-09-06 05:50:00.000-ETPDI160-Status-Out of Window (H),0,,Pressure,,,,,,,
02469a3c-8aaa-11f0-9247-e379c84bdb5e,2025-09-06 05:40:00.000-ETAI6514C-Status-Out of Window (L),2025/09/06 5:40:00 AM,2025/09/06 5:55:00 AM,False,Warning,AT-651,QMI,A,19.7861366825721,EBR ANALYZER (H2  C1  C2  C3) (Ethylene; STR-4),,900,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C,GB-651,AT-651,23.46,19.5938911437988,0,19.6,19.6,23.46,-,20.0411491394043,19.4746932983398,23.46,Ethylene,<null>,Out of Window (L),ETAI6514C,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C | "ETAI6514C" | 2025-09-06 05:40:00.000-ETAI6514C-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
d215e97b-8aa5-11f0-9247-e379c84bdb5e,2025-09-06 05:10:00.000-ETAI6514C-Status-Out of Window (L),2025/09/06 5:10:00 AM,2025/09/06 5:25:00 AM,False,Warning,AT-651,QMI,A,19.790767660568,EBR ANALYZER (H2  C1  C2  C3) (Ethylene; STR-4),,900,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C,GB-651,AT-651,23.46,19.5910263061523,0,19.6,19.6,23.46,-,20.0411491394043,19.4746932983398,23.46,Ethylene,<null>,Out of Window (L),ETAI6514C,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C | "ETAI6514C" | 2025-09-06 05:10:00.000-ETAI6514C-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
28ffba21-8a90-11f0-9247-e379c84bdb5e,2025-09-06 02:40:00.000-TKLI1801C-Status-Out of Window (H),2025/09/06 2:40:00 AM,2025/09/06 2:35:00 PM,False,Warning,LT-1801C,IOW,B,82.4112910453687,FB-1801C Naptha Storage Tank,,42900,AF Monitoring\OM\IOW\FB-1801C\TKLI1801C,FB-1801C,LT-1801C,94.1,95,0,10,10,94.1,95,95.0162124633789,34.510982658601,94.1,OM,<null>,Out of Window (H),TKLI1801C,Event IOW Occurred - AF Monitoring\OM\IOW\FB-1801C\TKLI1801C | "TKLI1801C" | 2025-09-06 02:40:00.000-TKLI1801C-Status-Out of Window (H),0,,Level,,,,,,,
7c6c61b1-8a81-11f0-9247-e379c84bdb5e,2025-09-06 00:55:00.000-TKLI1801C-Status-Out of Window (HH),2025/09/06 12:55:00 AM,2025/09/06 2:35:00 AM,False,Critical,LT-1801C,IOW,B,42.0697122255394,FB-1801C Naptha Storage Tank,,6000,AF Monitoring\OM\IOW\FB-1801C\TKLI1801C,FB-1801C,LT-1801C,94.1,95.0108108520508,0,10,10,94.1,95,95.0162124633789,10.281081199646,94.1,OM,<null>,Out of Window (HH),TKLI1801C,Event IOW Occurred - AF Monitoring\OM\IOW\FB-1801C\TKLI1801C | "TKLI1801C" | 2025-09-06 00:55:00.000-TKLI1801C-Status-Out of Window (HH),0,,Level,,,,,,,
65bcee5b-8a7f-11f0-9247-e379c84bdb5e,2025-09-06 00:35:00.000-TKLI1801C-Status-Out of Window (H),2025/09/06 12:35:00 AM,2025/09/06 12:55:00 AM,False,Warning,LT-1801C,IOW,B,36.1859333636881,FB-1801C Naptha Storage Tank,,1200,AF Monitoring\OM\IOW\FB-1801C\TKLI1801C,FB-1801C,LT-1801C,95,94.1938552856445,0,10,10,94.1,95,95.0162124633789,10.2756757736206,95,OM,<null>,Out of Window (H),TKLI1801C,Event IOW Occurred - AF Monitoring\OM\IOW\FB-1801C\TKLI1801C | "TKLI1801C" | 2025-09-06 00:35:00.000-TKLI1801C-Status-Out of Window (H),0,,Level,,,,,,,
7c6c61af-8a81-11f0-9247-e379c84bdb5e,2025-09-06 00:35:00.000-TKLI1801C-Status-Out of Window (H),2025/09/06 12:35:00 AM,2025/09/06 2:35:00 PM,False,Critical,LT-1801C,IOW,B,82.4112910453687,FB-1801C Naptha Storage Tank,,50400,AF Monitoring\OM\IOW\FB-1801C\TKLI1801C,FB-1801C,LT-1801C,94.1,94.1938552856445,0,10,10,94.1,95,95.0162124633789,34.510982658601,94.1,OM,<null>,-,TKLI1801C,Event IOW Occurred - AF Monitoring\OM\IOW\FB-1801C\TKLI1801C | "TKLI1801C" | 2025-09-06 00:35:00.000-TKLI1801C-Status-Out of Window (H),0,,Level,,,,,,,
342135da-8a7b-11f0-9247-e379c84bdb5e,2025-09-06 00:05:00.000-ETAI6514C-Status-Out of Window (L),2025/09/06 12:05:00 AM,2025/09/06 3:30:00 AM,False,Warning,AT-651,QMI,A,19.8035777011381,EBR ANALYZER (H2  C1  C2  C3) (Ethylene; STR-4),,12300,AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C,GB-651,AT-651,23.46,19.585765838623,0,19.6,19.6,23.46,-,20.0411491394043,19.4746932983398,23.46,Ethylene,<null>,Out of Window (L),ETAI6514C,Event IOW Occurred - AF Monitoring\Ethylene\QMI\GB-651\ETAI6514C | "ETAI6514C" | 2025-09-06 00:05:00.000-ETAI6514C-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
